cohort_month,observation_month,age_months,customers_acquired,customers_retained,logo_retention,cohort_mrr
2024-09-01,2025-04-01,7,27,23,0.8518518518518519,10053.403812286648
2024-09-01,2025-05-01,8,27,22,0.8148148148148148,9673.99709450122
2024-09-01,2025-06-01,9,27,22,0.8148148148148148,9732.041077068227
2024-09-01,2025-07-01,10,27,21,0.7777777777777778,9345.413627006517
2024-09-01,2025-08-01,11,27,21,0.7777777777777778,9401.486108768557
2024-09-01,2025-09-01,12,27,20,0.7407407407407407,9007.519071829684
2024-09-01,2025-10-01,13,27,20,0.7407407407407407,9061.564186260663
2024-09-01,2025-11-01,14,27,19,0.7037037037037037,8660.136892809316
2024-09-01,2025-12-01,15,27,19,0.7037037037037037,8712.09771416617
2024-09-01,2026-01-01,16,27,18,0.6666666666666666,8303.087653059001
2024-09-01,2026-02-01,17,27,18,0.6666666666666666,8352.906178977355
2024-09-01,2026-03-01,18,27,17,0.6296296296296297,7936.18897071504
2024-09-01,2026-04-01,19,27,17,0.6296296296296297,7983.806104539331
2024-09-01,2026-05-01,20,27,17,0.6296296296296297,8031.7089411665675
2024-09-01,2026-06-01,21,27,16,0.5925925925925926,7604.611006883356
2024-09-01,2026-07-01,22,27,16,0.5925925925925926,7650.2386729246555
2024-09-01,2026-08-01,23,27,16,0.5925925925925926,7696.1401049622045
2024-09-01,2026-09-01,24,27,15,0.5555555555555556,7258.422136492479
2024-09-01,2026-10-01,25,27,15,0.5555555555555556,7301.9726693114335
2024-09-01,2026-11-01,26,27,14,0.5185185185185185,6856.065538305483
2024-09-01,2026-12-01,27,27,14,0.5185185185185185,6897.201931535315
2024-10-01,2024-10-01,0,37,37,1.0,11583.892822242378
2024-10-01,2024-11-01,1,37,36,0.972972972972973,11338.439525684595
2024-10-01,2024-12-01,2,37,36,0.972972972972973,11406.470162838701
2024-10-01,2025-01-01,3,37,35,0.9459459459459459,11156.161512043076
2024-10-01,2025-02-01,4,37,35,0.9459459459459459,11223.098481115332
2024-10-01,2025-03-01,5,37,34,0.918918918918919,10967.85315565911
2024-10-01,2025-04-01,6,37,34,0.918918918918919,11033.660274593065
2024-10-01,2025-05-01,7,37,33,0.8918918918918919,10773.395699880606
2024-10-01,2025-06-01,8,37,33,0.8918918918918919,10838.036074079888
2024-10-01,2025-07-01,9,37,32,0.8648648648648649,10572.66840293272
2024-10-01,2025-08-01,10,37,32,0.8648648648648649,10636.104413350318
2024-10-01,2025-09-01,11,37,31,0.8378378378378378,10365.54850733572
2024-10-01,2025-10-01,12,37,31,0.8378378378378378,10427.741798379733
2024-10-01,2025-11-01,13,37,31,0.8378378378378378,10490.308249170013
2024-10-01,2025-12-01,14,37,30,0.8108108108108109,10212.82267612745
2024-10-01,2026-01-01,15,37,30,0.8108108108108109,10274.099612184214
2024-10-01,2026-02-01,16,37,29,0.7837837837837838,9991.219402862076
2024-10-01,2026-03-01,17,37,29,0.7837837837837838,10051.166719279248
2024-10-01,2026-04-01,18,37,28,0.7567567567567568,9762.802212022685
2024-10-01,2026-05-01,19,37,28,0.7567567567567568,9821.379025294822
2024-10-01,2026-06-01,20,37,28,0.7567567567567568,9880.307299446591
2024-10-01,2026-07-01,21,37,27,0.7297297297297297,9584.603816698867
2024-10-01,2026-08-01,22,37,27,0.7297297297297297,9642.11143959906
2024-10-01,2026-09-01,23,37,26,0.7027027027027027,9340.706178301965
2024-10-01,2026-10-01,24,37,26,0.7027027027027027,9396.750415371776
2024-10-01,2026-11-01,25,37,26,0.7027027027027027,9453.130917864006
2024-10-01,2026-12-01,26,37,25,0.6756756756756757,9144.08625324153
2024-11-01,2024-11-01,0,28,28,1.0,9861.54440299423
2024-11-01,2024-12-01,1,28,28,1.0,9920.713669412195
2024-11-01,2025-01-01,2,28,27,0.9642857142857143,9623.800881734787
2024-11-01,2025-02-01,3,28,27,0.9642857142857143,9681.543687025198
2024-11-01,2025-03-01,4,28,26,0.9285714285714286,9378.905802882631
2024-11-01,2025-04-01,5,28,26,0.9285714285714286,9435.179237699927
2024-11-01,2025-05-01,6,28,26,0.9285714285714286,9491.790313126126
2024-11-01,2025-06-01,7,28,25,0.8928571428571429,9181.481783658543
2024-11-01,2025-07-01,8,28,25,0.8928571428571429,9236.570674360493
2024-11-01,2025-08-01,9,28,24,0.8571428571428571,8920.310494470388
2024-11-01,2025-09-01,10,28,24,0.8571428571428571,8973.832357437212
2024-11-01,2025-10-01,11,28,24,0.8571428571428571,9027.675351581835
2024-11-01,2025-11-01,12,28,23,0.8214285714285714,8703.43134520419
2024-11-01,2025-12-01,13,28,23,0.8214285714285714,8755.651933275414
2024-11-01,2026-01-01,14,28,23,0.8214285714285714,8808.185844875066
2024-11-01,2026-02-01,15,28,22,0.7857142857142857,8475.77257038152
2024-11-01,2026-03-01,16,28,22,0.7857142857142857,8526.627205803808
2024-11-01,2026-04-01,17,28,22,0.7857142857142857,8577.786969038632
2024-11-01,2026-05-01,18,28,21,0.75,8237.014886723187
2024-11-01,2026-06-01,19,28,21,0.75,8286.436976043527
2024-11-01,2026-07-01,20,28,21,0.75,8336.15559789979
2024-11-01,2026-08-01,21,28,20,0.7142857142857143,7986.8309823687505
2024-11-01,2026-09-01,22,28,20,0.7142857142857143,8034.751968262963
2024-11-01,2026-10-01,23,28,20,0.7142857142857143,8082.960480072541
2024-11-01,2026-11-01,24,28,19,0.6785714285714286,7724.885330805328
2024-11-01,2026-12-01,25,28,19,0.6785714285714286,7771.234642790159
2024-12-01,2024-12-01,0,25,25,1.0,7293.398790639534
2024-12-01,2025-01-01,1,25,25,1.0,7337.159183383372
2024-12-01,2025-02-01,2,25,24,0.96,7085.934852944325
2024-12-01,2025-03-01,3,25,24,0.96,7128.450462061992
2024-12-01,2025-04-01,4,25,24,0.96,7171.221164834363
2024-12-01,2025-05-01,5,25,23,0.92,6913.654804664063
2024-12-01,2025-06-01,6,25,23,0.92,6955.136733492047
2024-12-01,2025-07-01,7,25,22,0.88,6692.6559211150425
2024-12-01,2025-08-01,8,25,22,0.88,6732.811856641732
2024-12-01,2025-09-01,9,25,22,0.88,6773.208727781583
2024-12-01,2025-10-01,10,25,21,0.84,6504.127617414261
2024-12-01,2025-11-01,11,25,21,0.84,6543.152383118746
2024-12-01,2025-12-01,12,25,21,0.84,6582.4112974174595
2024-12-01,2026-01-01,13,25,21,0.84,6621.905765201964
2024-12-01,2026-02-01,14,25,20,0.8,6344.416380755406
2024-12-01,2026-03-01,15,25,20,0.8,6382.482879039937
2024-12-01,2026-04-01,16,25,20,0.8,6420.777776314178
2024-12-01,2026-05-01,17,25,19,0.76,6136.337320823459
2024-12-01,2026-06-01,18,25,19,0.76,6173.155344748399
2024-12-01,2026-07-01,19,25,19,0.76,6210.19427681689
2024-12-01,2026-08-01,20,25,18,0.72,5918.641998136856
2024-12-01,2026-09-01,21,25,18,0.72,5954.153850125676
2024-12-01,2026-10-01,22,25,18,0.72,5989.87877322643
2024-12-01,2026-11-01,23,25,18,0.72,6025.81804586579
2024-12-01,2026-12-01,24,25,17,0.68,5725.196678910929
2025-01-01,2025-01-01,0,39,39,1.0,11863.171414642362
2025-01-01,2025-02-01,1,39,38,0.9743589743589743,11628.34145740893
2025-01-01,2025-03-01,2,39,38,0.9743589743589743,11698.111506153382
2025-01-01,2025-04-01,3,39,37,0.9487179487179487,11458.608065316876
2025-01-01,2025-05-01,4,39,37,0.9487179487179487,11527.359713708775
2025-01-01,2025-06-01,5,39,36,0.9230769230769231,11283.10430788316
2025-01-01,2025-07-01,6,39,35,0.8974358974358975,11035.502852237947
2025-01-01,2025-08-01,7,39,35,0.8974358974358975,11101.715869351376
2025-01-01,2025-09-01,8,39,34,0.8717948717948718,10849.231131294126
2025-01-01,2025-10-01,9,39,34,0.8717948717948718,10914.32651808189
2025-01-01,2025-11-01,10,39,33,0.8461538461538461,10656.876816096548
2025-01-01,2025-12-01,11,39,33,0.8461538461538461,10720.818076993128
2025-01-01,2026-01-01,12,39,32,0.8205128205128205,10458.320470744327
2025-01-01,2026-02-01,13,39,32,0.8205128205128205,10521.070393568794
2025-01-01,2026-03-01,14,39,31,0.7948717948717948,10253.440665432388
2025-01-01,2026-04-01,15,39,31,0.7948717948717948,10314.96130942498
2025-01-01,2026-05-01,16,39,30,0.7692307692307693,10042.11394575632
2025-01-01,2026-06-01,17,39,30,0.7692307692307693,10102.366629430859
2025-01-01,2026-07-01,18,39,29,0.7435897435897436,9824.214801567196
2025-01-01,2026-08-01,19,39,29,0.7435897435897436,9883.1600903766
2025-01-01,2026-09-01,20,39,28,0.717948717948718,9599.615635369933
2025-01-01,2026-10-01,21,39,28,0.717948717948718,9657.213329182152
2025-01-01,2026-11-01,22,39,28,0.717948717948718,9715.156609157246
2025-01-01,2026-12-01,23,39,27,0.6923076923076923,9424.395850640323
2025-02-01,2025-02-01,0,27,27,1.0,9207.899601135134
2025-02-01,2025-03-01,1,27,26,0.9629629629629629,8920.06748027002
2025-02-01,2025-04-01,2,27,26,0.9629629629629629,8973.587885151639
2025-02-01,2025-05-01,3,27,25,0.9259259259259259,8680.220588906297
2025-02-01,2025-06-01,4,27,25,0.9259259259259259,8732.301912439734
2025-02-01,2025-07-01,5,27,24,0.8888888888888888,8433.3078949578
2025-02-01,2025-08-01,6,27,24,0.8888888888888888,8483.907742327547
2025-02-01,2025-09-01,7,27,23,0.8518518518518519,8179.194055915615
2025-02-01,2025-10-01,8,27,23,0.8518518518518519,8228.269220251108
2025-02-01,2025-11-01,9,27,22,0.8148148148148148,7917.741494895545
2025-02-01,2025-12-01,10,27,22,0.8148148148148148,7965.247943864919
2025-02-01,2026-01-01,11,27,21,0.7777777777777778,7648.810366458649
2025-02-01,2026-02-01,12,27,21,0.7777777777777778,7694.703228657401
2025-02-01,2026-03-01,13,27,20,0.7407407407407407,7372.25852193271
2025-02-01,2026-04-01,14,27,20,0.7407407407407407,7416.492073064307
2025-02-01,2026-05-01,15,27,19,0.7037037037037037,7087.941474227557
2025-02-01,2026-06-01,16,27,19,0.7037037037037037,7130.469123072923
2025-02-01,2026-07-01,17,27,19,0.7037037037037037,7173.25193781136
2025-02-01,2026-08-01,18,27,18,0.6666666666666666,6836.4866363099
2025-02-01,2026-09-01,19,27,18,0.6666666666666666,6877.5055561277595
2025-02-01,2026-10-01,20,27,17,0.6296296296296297,6534.394445605387
2025-02-01,2026-11-01,21,27,17,0.6296296296296297,6573.600812279018
2025-02-01,2026-12-01,22,27,17,0.6296296296296297,6613.042417152692
2025-03-01,2025-03-01,0,45,45,1.0,18481.811650585914
2025-03-01,2025-04-01,1,45,44,0.9777777777777777,18179.53135336744
2025-03-01,2025-05-01,2,45,43,0.9555555555555556,17872.958347362925
2025-03-01,2025-06-01,3,45,42,0.9333333333333333,17562.05200215764
2025-03-01,2025-07-01,4,45,41,0.9111111111111111,17246.771354309378
2025-03-01,2025-08-01,5,45,40,0.8888888888888888,16927.075104814863
2025-03-01,2025-09-01,6,45,39,0.8666666666666667,16602.921616557658
2025-03-01,2025-10-01,7,45,39,0.8666666666666667,16702.539146257004
2025-03-01,2025-11-01,8,45,38,0.8444444444444444,16371.91452520802
2025-03-01,2025-12-01,9,45,37,0.8222222222222222,16036.721117297182
2025-03-01,2026-01-01,10,45,36,0.8,15696.91599956851
2025-03-01,2026-02-01,11,45,35,0.7777777777777778,15352.455898466866
2025-03-01,2026-03-01,12,45,35,0.7777777777777778,15444.570633857667
2025-03-01,2026-04-01,13,45,34,0.7555555555555555,15093.316970299076
2025-03-01,2026-05-01,14,45,33,0.7333333333333333,14737.292258234964
2025-03-01,2026-06-01,15,45,32,0.7111111111111111,14376.451890215147
2025-03-01,2026-07-01,16,45,32,0.7111111111111111,14462.71060155644
2025-03-01,2026-08-01,17,45,31,0.6888888888888889,14094.815400629346
2025-03-01,2026-09-01,18,45,30,0.6666666666666666,13721.984799709475
2025-03-01,2026-10-01,19,45,30,0.6666666666666666,13804.316708507731
2025-03-01,2026-11-01,20,45,29,0.6444444444444445,13424.237855133486
2025-03-01,2026-12-01,21,45,28,0.6222222222222222,13039.10110011724
2025-04-01,2025-04-01,0,27,27,1.0,8244.501288105781
2025-04-01,2025-05-01,1,27,27,1.0,8293.968295834416
2025-04-01,2025-06-01,2,27,26,0.9629629629629629,8034.704990586851
2025-04-01,2025-07-01,3,27,26,0.9629629629629629,8082.913220530373
2025-04-01,2025-08-01,4,27,25,0.9259259259259259,7818.664134474571
2025-04-01,2025-09-01,5,27,25,0.9259259259259259,7865.57611928142
2025-04-01,2025-10-01,6,27,24,0.8888888888888888,7596.258792957224
2025-04-01,2025-11-01,7,27,24,0.8888888888888888,7641.836345714967
2025-04-01,2025-12-01,8,27,24,0.8888888888888888,7687.687363789257
2025-04-01,2026-01-01,9,27,23,0.8518518518518519,7411.571259306493
2025-04-01,2026-02-01,10,27,23,0.8518518518518519,7456.040686862333
2025-04-01,2026-03-01,11,27,22,0.8148148148148148,7174.656194853789
2025-04-01,2026-04-01,12,27,22,0.8148148148148148,7217.704132022912
2025-04-01,2026-05-01,13,27,22,0.8148148148148148,7261.01035681505
2025-04-01,2026-06-01,14,27,21,0.7777777777777778,6972.550218094306
2025-04-01,2026-07-01,15,27,21,0.7777777777777778,7014.385519402871
2025-04-01,2026-08-01,16,27,21,0.7777777777777778,7056.471832519289
2025-04-01,2026-09-01,17,27,20,0.7407407407407407,6760.772060489909
2025-04-01,2026-10-01,18,27,20,0.7407407407407407,6801.3366928528485
2025-04-01,2026-11-01,19,27,20,0.7407407407407407,6842.144713009966
2025-04-01,2026-12-01,20,27,19,0.7037037037037037,6539.037702223625
2025-05-01,2025-05-01,0,25,25,1.0,7895.674102228562
2025-05-01,2025-06-01,1,25,24,0.96,7625.326220968257
2025-05-01,2025-07-01,2,25,24,0.96,7671.078178294066
2025-05-01,2025-08-01,3,25,23,0.92,7395.558620390339
2025-05-01,2025-09-01,4,25,23,0.92,7439.93197211268
2025-05-01,2025-10-01,5,25,22,0.88,7159.15540899121
2025-05-01,2025-11-01,6,25,21,0.84,6874.741689561287
2025-05-01,2025-12-01,7,25,21,0.84,6915.990139698654
2025-05-01,2026-01-01,8,25,20,0.8,6626.177219558901
2025-05-01,2026-02-01,9,25,20,0.8,6665.934282876255
2025-05-01,2026-03-01,10,25,19,0.76,6370.6333941448365
2025-05-01,2026-04-01,11,25,19,0.76,6408.857194509706
2025-05-01,2026-05-01,12,25,18,0.72,6107.978214641145
2025-05-01,2026-06-01,13,25,18,0.72,6144.626083928993
2025-05-01,2026-07-01,14,25,17,0.68,5838.07751596409
2025-05-01,2026-08-01,15,25,17,0.68,5873.105981059874
2025-05-01,2026-09-01,16,25,17,0.68,5908.344616946233
2025-05-01,2026-10-01,17,25,16,0.64,5594.159703198034
2025-05-01,2026-11-01,18,25,16,0.64,5627.724661417222
2025-05-01,2026-12-01,19,25,15,0.6,5307.647821299118
2025-06-01,2025-06-01,0,28,28,1.0,10784.401108658254
2025-06-01,2025-07-01,1,28,27,0.9642857142857143,10461.639389763412
2025-06-01,2025-08-01,2,28,27,0.9642857142857143,10524.40922610199
2025-06-01,2025-09-01,3,28,26,0.9285714285714286,10195.42398955273
2025-06-01,2025-10-01,4,28,26,0.9285714285714286,10256.596533490045
2025-06-01,2025-11-01,5,28,25,0.8928571428571429,9921.284723741333
2025-06-01,2025-12-01,6,28,25,0.8928571428571429,9980.812432083781
2025-06-01,2026-01-01,7,28,24,0.8571428571428571,9639.069414409232
2025-06-01,2026-02-01,8,28,24,0.8571428571428571,9696.903830895686
2025-06-01,2026-03-01,9,28,23,0.8214285714285714,9348.623368302684
2025-06-01,2026-04-01,10,28,23,0.8214285714285714,9404.7151085125
2025-06-01,2026-05-01,11,28,22,0.7857142857142857,9049.789338330376
2025-06-01,2026-06-01,12,28,22,0.7857142857142857,9104.088074360361
2025-06-01,2026-07-01,13,28,22,0.7857142857142857,9158.712602806523
2025-06-01,2026-08-01,14,28,21,0.75,8794.861929404116
2025-06-01,2026-09-01,15,28,21,0.75,8847.631100980541
2025-06-01,2026-10-01,16,28,20,0.7142857142857143,8476.873226272786
2025-06-01,2026-11-01,17,28,20,0.7142857142857143,8527.734465630423
2025-06-01,2026-12-01,18,28,19,0.6785714285714286,8149.955828802995
2025-07-01,2025-07-01,0,51,51,1.0,16588.15056168498
2025-07-01,2025-08-01,1,51,50,0.9803921568627451,16360.470063779496
2025-07-01,2025-09-01,2,51,49,0.9607843137254902,16129.46022647893
2025-07-01,2025-10-01,3,51,47,0.9215686274509803,15563.941600579119
2025-07-01,2025-11-01,4,51,46,0.9019607843137255,15324.190670391474
2025-07-01,2025-12-01,5,51,45,0.8823529411764706,15081.002427143958
2025-07-01,2026-01-01,6,51,44,0.8627450980392157,14834.344254113335
2025-07-01,2026-02-01,7,51,43,0.8431372549019608,14584.183266918972
2025-07-01,2026-03-01,8,51,42,0.8235294117647058,14330.486311485123
2025-07-01,2026-04-01,9,51,41,0.803921568627451,14073.219961988461
2025-07-01,2026-05-01,10,51,40,0.7843137254901961,13812.35051879063
2025-07-01,2026-06-01,11,51,39,0.7647058823529411,13547.844006355788
2025-07-01,2026-07-01,12,51,38,0.7450980392156863,13279.666171153054
2025-07-01,2026-08-01,13,51,37,0.7254901960784313,13007.782479543657
2025-07-01,2026-09-01,14,51,36,0.7058823529411765,12732.158115652786
2025-07-01,2026-10-01,15,51,35,0.6862745098039216,12452.75797922596
2025-07-01,2026-11-01,16,51,35,0.6862745098039216,12527.474527101316
2025-07-01,2026-12-01,17,51,34,0.6666666666666666,12242.563963570668
2025-08-01,2025-08-01,0,34,34,1.0,9946.653391467238
2025-08-01,2025-09-01,1,34,33,0.9705882352941176,9712.029390880276
2025-08-01,2025-10-01,2,34,33,0.9705882352941176,9770.301567225557
2025-08-01,2025-11-01,3,34,32,0.9411764705882353,9531.077213700763
2025-08-01,2025-12-01,4,34,32,0.9411764705882353,9588.263676982966
2025-08-01,2026-01-01,5,34,31,0.9117647058823529,9344.362219699711
2025-08-01,2026-02-01,6,34,31,0.9117647058823529,9400.42839301791
2025-08-01,2026-03-01,7,34,30,0.8823529411764706,9151.771900041307
2025-08-01,2026-04-01,8,34,30,0.8823529411764706,9206.682531441555
2025-08-01,2026-05-01,9,34,29,0.8529411764705882,8953.191872409197
2025-08-01,2026-06-01,10,34,29,0.8529411764705882,9006.911023643654
2025-08-01,2026-07-01,11,34,29,0.8529411764705882,9060.952489785515
2025-08-01,2026-08-01,12,34,28,0.8235294117647058,8800.996887319945
2025-08-01,2026-09-01,13,34,28,0.8235294117647058,8853.802868643865
2025-08-01,2026-10-01,14,34,27,0.7941176470588235,8588.821197075167
2025-08-01,2026-11-01,15,34,27,0.7941176470588235,8640.354124257616
2025-08-01,2026-12-01,16,34,26,0.7647058823529411,8370.263054595638
2025-09-01,2025-09-01,0,41,41,1.0,13397.110120038396
2025-09-01,2025-10-01,1,41,40,0.975609756097561,13148.773444642562
2025-09-01,2025-11-01,2,41,39,0.9512195121951219,12896.974433177656
2025-09-01,2025-12-01,3,41,39,0.9512195121951219,12974.356279776724
2025-09-01,2026-01-01,4,41,38,0.926829268292683,12717.530560597552
2025-09-01,2026-02-01,5,41,37,0.9024390243902439,12457.155855962163
2025-09-01,2026-03-01,6,41,36,0.8780487804878049,12193.198823770963
2025-09-01,2026-04-01,7,41,35,0.8536585365853658,11925.625849582655
2025-09-01,2026-05-01,8,41,35,0.8536585365853658,11997.17960468015
2025-09-01,2026-06-01,9,41,34,0.8292682926829268,11724.329462813712
2025-09-01,2026-07-01,10,41,33,0.8048780487804879,11447.773220779107
2025-09-01,2026-08-01,11,41,33,0.8048780487804879,11516.459860103781
2025-09-01,2026-09-01,12,41,32,0.7804878048780488,11234.4810853473
2025-09-01,2026-10-01,13,41,31,0.7560975609756098,10948.70397273878
2025-09-01,2026-11-01,14,41,31,0.7560975609756098,11014.396196575211
2025-09-01,2026-12-01,15,41,30,0.7317073170731707,10723.04765202064
2025-10-01,2025-10-01,0,26,26,1.0,9818.044110994359
2025-10-01,2025-11-01,1,26,25,0.9615384615384616,9497.06959198108
2025-10-01,2025-12-01,2,26,25,0.9615384615384616,9554.052009532967
2025-10-01,2026-01-01,3,26,25,0.9615384615384616,9611.376321590167
2025-10-01,2026-02-01,4,26,24,0.9230769230769231,9282.282796338919
2025-10-01,2026-03-01,5,26,24,0.9230769230769231,9337.976493116954
2025-10-01,2026-04-01,6,26,23,0.8846153846153846,9002.587504072502
2025-10-01,2026-05-01,7,26,23,0.8846153846153846,9056.603029096937
2025-10-01,2026-06-01,8,26,22,0.8461538461538461,8714.814706085801
2025-10-01,2026-07-01,9,26,22,0.8461538461538461,8767.103594322314
2025-10-01,2026-08-01,10,26,21,0.8076923076923077,8418.81047880242
2025-10-01,2026-09-01,11,26,21,0.8076923076923077,8469.323341675234
2025-10-01,2026-10-01,12,26,21,0.8076923076923077,8520.139281725287
2025-10-01,2026-11-01,13,26,20,0.7692307692307693,8163.1048737291785
2025-10-01,2026-12-01,14,26,20,0.7692307692307693,8212.083502971554
2025-11-01,2025-11-01,0,35,35,1.0,13168.84371689247
2025-11-01,2025-12-01,1,35,34,0.9714285714285714,12869.346585502572
2025-11-01,2026-01-01,2,35,34,0.9714285714285714,12946.562665015586
2025-11-01,2026-02-01,3,35,33,0.9428571428571428,12641.176098623164
2025-11-01,2026-03-01,4,35,32,0.9142857142857143,12331.658817178084
2025-11-01,2026-04-01,5,35,31,0.8857142857142857,12017.972246016117
2025-11-01,2026-05-01,6,35,31,0.8857142857142857,12090.080079492214
2025-11-01,2026-06-01,7,35,30,0.8571428571428571,11770.277961260485
2025-11-01,2026-07-01,8,35,29,0.8285714285714286,11446.202974727112
2025-11-01,2026-08-01,9,35,29,0.8285714285714286,11514.880192575474
2025-11-01,2026-09-01,10,35,28,0.8,11184.522250498829
2025-11-01,2026-10-01,11,35,28,0.8,11251.62938400182
2025-11-01,2026-11-01,12,35,27,0.7714285714285715,10914.88419029491
2025-11-01,2026-12-01,13,35,26,0.7428571428571429,10573.692995605692
2025-12-01,2025-12-01,0,54,54,1.0,16201.304012691531
2025-12-01,2026-01-01,1,54,53,0.9814814814814815,15996.687543494205
2025-12-01,2026-02-01,2,54,52,0.9629629629629629,15789.032429722054
2025-12-01,2026-03-01,3,54,51,0.9444444444444444,15578.309573833072
2025-12-01,2026-04-01,4,54,50,0.9259259259259259,15364.489638505951
2025-12-01,2026-05-01,5,54,49,0.9074074074074074,15147.543044810247
2025-12-01,2026-06-01,6,54,48,0.8888888888888888,14927.439970363208
2025-12-01,2026-07-01,7,54,47,0.8703703703703703,14704.15034747319
2025-12-01,2026-08-01,8,54,46,0.8518518518518519,14477.643861269562
2025-12-01,2026-09-01,9,54,45,0.8333333333333334,14247.88994781898
2025-12-01,2026-10-01,10,54,44,0.8148148148148148,14014.857792227986
2025-12-01,2026-11-01,11,54,43,0.7962962962962963,13778.516326731777
2025-12-01,2026-12-01,12,54,42,0.7777777777777778,13538.834228769096
2026-01-01,2026-01-01,0,30,30,1.0,12672.56526295553
2026-01-01,2026-02-01,1,30,29,0.9666666666666667,12323.647299382155
2026-01-01,2026-03-01,2,30,29,0.9666666666666667,12397.589183178447
2026-01-01,2026-04-01,3,30,28,0.9333333333333333,12041.906624543812
2026-01-01,2026-05-01,4,30,28,0.9333333333333333,12114.158064291074
2026-01-01,2026-06-01,5,30,27,0.9,11751.598619366932
2026-01-01,2026-07-01,6,30,26,0.8666666666666667,11384.252351413388
2026-01-01,2026-08-01,7,30,26,0.8666666666666667,11452.557865521869
2026-01-01,2026-09-01,8,30,25,0.8333333333333334,11078.14731991827
2026-01-01,2026-10-01,9,30,25,0.8333333333333334,11144.616203837779
2026-01-01,2026-11-01,10,30,24,0.8,10763.024545018374
2026-01-01,2026-12-01,11,30,24,0.8,10827.602692288485
2026-02-01,2026-02-01,0,29,29,1.0,12222.10405990675
2026-02-01,2026-03-01,1,29,29,1.0,12295.43668426619
2026-02-01,2026-04-01,2,29,28,0.9655172413793104,11942.684845600346
2026-02-01,2026-05-01,3,29,28,0.9655172413793104,12014.34095467395
2026-02-01,2026-06-01,4,29,27,0.9310344827586207,11654.768893244776
2026-02-01,2026-07-01,5,29,27,0.9310344827586207,11724.697506604245
2026-02-01,2026-08-01,6,29,27,0.9310344827586207,11795.04569164387
2026-02-01,2026-09-01,7,29,26,0.896551724137931,11426.341300393968
2026-02-01,2026-10-01,8,29,26,0.896551724137931,11494.89934819633
2026-02-01,2026-11-01,9,29,26,0.896551724137931,11563.868744285508
2026-02-01,2026-12-01,10,29,25,0.8620689655172413,11185.819189183869
2026-03-01,2026-03-01,0,43,43,1.0,18417.130858576482
2026-03-01,2026-04-01,1,43,42,0.9767441860465116,18096.758442711012
2026-03-01,2026-05-01,2,43,42,0.9767441860465116,18205.338993367277
2026-03-01,2026-06-01,3,43,41,0.9534883720930233,17878.509812391112
2026-03-01,2026-07-01,4,43,40,0.9302325581395349,17547.10328903947
2026-03-01,2026-08-01,5,43,39,0.9069767441860465,17211.076261054364
2026-03-01,2026-09-01,6,43,39,0.9069767441860465,17314.342718620694
2026-03-01,2026-10-01,7,43,38,0.8837209302325582,16971.607524293126
2026-03-01,2026-11-01,8,43,37,0.8604651162790697,16624.136191295755
2026-03-01,2026-12-01,9,43,37,0.8604651162790697,16723.881008443528
2026-04-01,2026-04-01,0,55,55,1.0,20034.05097288491
2026-04-01,2026-05-01,1,55,54,0.9818181818181818,19787.81427365454
2026-04-01,2026-06-01,2,55,53,0.9636363636363636,19537.90150819839
2026-04-01,2026-07-01,3,55,52,0.9454545454545454,19284.27742824291
2026-04-01,2026-08-01,4,55,51,0.9272727272727272,19026.906494873663
2026-04-01,2026-09-01,5,55,50,0.9090909090909091,18765.75287631658
2026-04-01,2026-10-01,6,55,49,0.8909090909090909,18500.780445702985
2026-04-01,2026-11-01,7,55,49,0.8909090909090909,18611.785128377207
2026-04-01,2026-12-01,8,55,48,0.8727272727272727,18341.344495491398
2026-05-01,2026-05-01,0,26,26,1.0,10640.820896213985
2026-05-01,2026-06-01,1,26,26,1.0,10704.665821591268
2026-05-01,2026-07-01,2,26,25,0.9615384615384616,10354.705592808477
2026-05-01,2026-08-01,3,26,25,0.9615384615384616,10416.833826365331
2026-05-01,2026-09-01,4,26,24,0.9230769230769231,10060.16143615058
2026-05-01,2026-10-01,5,26,24,0.9230769230769231,10120.522404767484
2026-05-01,2026-11-01,6,26,24,0.9230769230769231,10181.245539196088
2026-05-01,2026-12-01,7,26,23,0.8846153846153846,9815.569136913296
2026-06-01,2026-06-01,0,49,49,1.0,18057.448949492977
2026-06-01,2026-07-01,1,49,48,0.9795918367346939,17795.063160675858
2026-06-01,2026-08-01,2,49,47,0.9591836734693877,17528.878674230746
2026-06-01,2026-09-01,3,49,47,0.9591836734693877,17634.051946276133
2026-06-01,2026-10-01,4,49,46,0.9387755102040817,17362.412507784557
2026-06-01,2026-11-01,5,49,45,0.9183673469387755,17086.87857016102
2026-06-01,2026-12-01,6,49,44,0.8979591836734694,16807.41317843572
